Date,phi,A,theta,M,ret,vol,event_next
2000-03-28,7.3183604744905,7.260306020261271,0.05805445422922961,0.04346213570172606,-0.010641384406600451,0.01749922326719585,0
2000-03-29,7.3188843296620325,7.262603208865222,0.056281120796810136,0.0446829914250674,0.0005238551715320838,0.01749362800173833,0
2000-03-30,7.305134480041599,7.264271101852532,0.04086337818906749,0.04431921873592456,-0.013749849620433352,0.017958798576252356,0
2000-03-31,7.312273242727115,7.266153538749574,0.04611970397754117,0.044490693520840424,0.0071387626855159425,0.017588437898729613,0
2000-04-03,7.317192468388877,7.268155065402096,0.049037402986781053,0.04492371346997763,0.004919225661762283,0.01718957310550057,0
2000-04-04,7.30970085444085,7.269784312031067,0.03991654240978271,0.04444684003567335,-0.007491613948027442,0.015948395846343947,0
2000-04-05,7.3047647353597895,7.271156093338076,0.03360864202171321,0.04341463070101048,-0.004936119081060397,0.016075425735552845,0
2000-04-06,7.314113298872773,7.272840689633554,0.04127260923921838,0.04321062865703028,0.009348563512983077,0.015356138775509795,0
2000-04-07,7.3240613941676305,7.2748493447133225,0.049212049454308016,0.043782192542485304,0.00994809529485785,0.01529593662746055,0
2000-04-10,7.316189282846247,7.276470518757751,0.03971876408849617,0.043395199356391106,-0.007872111321383102,0.015280387189153284,0
2000-04-11,7.313613620310858,7.27792711097552,0.03568650933533757,0.04266103840200505,-0.0025756625353894336,0.014482391325221989,1
2000-04-12,7.2910906841354475,7.278443329530812,0.01264735460463573,0.03980259232606512,-0.022522936175410457,0.014990227148237587,1
2000-04-13,7.272752503313787,7.278220159875242,0.005467656561455314,0.03653259844372132,-0.01833818082166072,0.011628710614661576,1
2000-04-14,7.212707405791764,7.2756510322641255,0.06294362647236174,0.03904793444644898,-0.06004509752202303,0.01758081864937624,0
2000-04-17,7.245255516605104,7.27445905125789,0.029203534652785912,0.038110372561338215,0.03254811081334008,0.019360182771263296,0
2000-04-18,7.273515813405808,7.274422061538201,0.0009062481323924843,0.03456712261572434,0.02826029680070441,0.019593325405138508,0
2000-04-19,7.263658905023873,7.273999976969011,0.010341071945138225,0.03225987969471614,-0.009856908381935092,0.019613696495728826,0
2000-04-20,7.26859954654288,7.273788195383673,0.005188648840793064,0.02968166723243775,0.004940641519007194,0.019126773645419547,0
2000-04-24,7.265331806118662,7.273456572275242,0.008124766156579533,0.02762862903473697,-0.0032677404242180685,0.019111878808940646,0
2000-04-25,7.2980660996596525,7.274421651780513,0.023644447879139108,0.027249183210394316,0.03273429354099022,0.02074421328487085,0
2000-04-26,7.286869560416055,7.274909805060339,0.011959755355715807,0.025793047224234457,-0.011196539243597314,0.020757390461710226,0
2000-04-27,7.289555942450029,7.275484163389347,0.014071779060682132,0.024676735970562805,0.0026863820339739775,0.020774521730702447,0
2000-04-28,7.2809933317737245,7.275700209208342,0.005293122565382724,0.022830677551021843,-0.008562610676304594,0.02064507359293566,0
2000-05-01,7.2918264944026285,7.276332612549295,0.015493881853333669,0.02213193510362297,0.010833162628903992,0.020739986760252273,0
2000-05-02,7.276756962869701,7.2763492537383305,0.0004077091313705594,0.020062961201503693,-0.01506953153292745,0.020919441895955095,1
2000-05-03,7.254955461705791,7.275510281501761,0.020554819795970403,0.020109804877167188,-0.02180150116391033,0.021356519666472448,0
2000-05-04,7.251039934217581,7.274550660039637,0.02351072582205571,0.02043370211001371,-0.003915527488209669,0.021352208052157637,0
2000-05-05,7.267267198315909,7.274265034089687,0.006997835773778327,0.019154095792277007,0.016227264098327865,0.021610106434051674,0
2000-05-08,7.261344497725714,7.2737583463891395,0.01241384866342532,0.018512167494291132,-0.005922700590194729,0.02142564681320422,0
2000-05-09,7.252861573652999,7.2729388651053695,0.02007729145237036,0.018661226918870108,-0.008482924072715115,0.021433187335075612,1
2000-05-10,7.232046519605864,7.271335243713232,0.03928872410736872,0.02062575046063188,-0.02081505404713546,0.021791767695586484,0
2000-05-11,7.249790626051014,7.2704903567460875,0.020699730695073804,0.0206327961972454,0.01774410644515001,0.021858019318736596,0
2000-05-12,7.259087951019976,7.270043203580357,0.010955252560381545,0.019711125374686937,0.009297324968962073,0.021647641512933198,0
2000-05-15,7.280945088452558,7.2704707284773065,0.010474359975251701,0.018831433431883583,0.02185713743258244,0.017095128471089738,0
2000-05-16,7.290320193848876,7.271249138884034,0.01907105496484185,0.01885425453026056,0.009375105396317807,0.015748710598990395,0
2000-05-17,7.27780047558478,7.2715060540487695,0.00629442153601012,0.017658079959379566,-0.012519718264096369,0.014816665821914704,0
2000-05-18,7.270458986009599,7.271464992557037,0.0010060065474384317,0.016072168205861364,-0.00734148957518066,0.014737140376843465,1
2000-05-19,7.249179485175301,7.2705910510910865,0.021411565915785857,0.01658068227347322,-0.021279500834298304,0.015455105026599442,0
2000-05-22,7.244741648202479,7.269577349017024,0.024835700814545447,0.017366874515480097,-0.004437836972821962,0.015466467352280142,1
2000-05-23,7.225379564643376,7.267844102570999,0.04246453792762317,0.019757128173779438,-0.01936208355910285,0.013775279254907126,0
2000-05-24,7.243548748741897,7.266891343597308,0.02334259485541157,0.020098601191077738,0.018169184098520752,0.014474108998417915,0
2000-05-25,7.230939635413923,7.2654814726881565,0.03454183727423388,0.021474147484711655,-0.012609113327973986,0.014607696148960297,0
2000-05-26,7.228402979429794,7.264027414129005,0.03562443469921117,0.022821793886092564,-0.002536655984128444,0.01454744250512622,0
2000-05-30,7.260135981671068,7.2638748089345775,0.003738827263509492,0.021004368493465604,0.031733002241273844,0.016219923473411193,0
2000-05-31,7.258834579377969,7.263677152873535,0.004842573495565716,0.019465149922237045,-0.001301402293099052,0.015906617520370515,0
2000-06-01,7.278497849251998,7.264258356653082,0.014239492598916215,0.018967468272396964,0.019663269874029332,0.01573978575711743,0
2000-06-02,7.297944306148419,7.26557937428035,0.03236493186806921,0.020243417186270513,0.01944645689642055,0.01620204792690705,0
2000-06-05,7.291404137136411,7.266592110078627,0.024812027057783403,0.02067852288831936,-0.006540169012008157,0.015973566830711463,0
2000-06-06,7.284711143732368,7.2673026604179904,0.0174084833143775,0.020367090547943945,-0.006692993404042724,0.015992579316235503,0
2000-06-07,7.2939424121790495,7.268347356565483,0.02559505561356623,0.020864991982765112,0.00923126844668154,0.01592030122272995,0
2000-06-08,7.287334926702423,7.269091967159089,0.018242959543333548,0.020615274607581155,-0.006607485476626707,0.01514421478130175,0
2000-06-09,7.284100455002515,7.269680535309812,0.014419919692703509,0.02002524080616424,-0.0032344716999075374,0.0147740673567468,0
2000-06-12,7.27655640271871,7.269950177168984,0.006606225549726119,0.01874723935317013,-0.007544052283805058,0.01479911378952514,0
2000-06-13,7.292636614936153,7.270839841395148,0.021796773541004733,0.01903767118058295,0.01608021221744238,0.01441951004537339,0
2000-06-14,7.293384985819561,7.2717239647059095,0.021661021113651202,0.019287514031351354,0.0007483708834081781,0.014270978148336343,0
2000-06-15,7.298938877056408,7.272791216170635,0.026147660885772694,0.019940861350820054,0.0055538912368469084,0.013995837610567883,0
2000-06-16,7.289241826144989,7.273436338130414,0.015805488014575708,0.019547016271177737,-0.009697050911418259,0.014079890684129506,0
2000-06-19,7.303843225277705,7.274628765077366,0.0292144602003388,0.020467725216812126,0.014601399132715187,0.013367754491623484,0
2000-06-20,7.297057096165376,7.2755083074729745,0.02154878869240129,0.020570683643058713,-0.006786129112328787,0.013444150388045226,0
2000-06-21,7.29920935937706,7.276437760488821,0.022771598888239097,0.02078029461879018,0.002152263211684158,0.012414346000772182,1
2000-06-22,7.280821191630042,7.276609659749261,0.004211531880780939,0.019202317215170253,-0.018388167747017903,0.012854017163959208,0
2000-06-23,7.273425628996413,7.276484795798169,0.003059166801755886,0.0176648743186546,-0.007395562633629282,0.012595326541250751,0
2000-06-26,7.282974255593155,7.27673928441758,0.0062349711755746995,0.016576312114551753,0.00954862659674216,0.012649726817657397,0
2000-06-27,7.2796981075012654,7.2768553166953724,0.002842790805893003,0.015268357704203301,-0.0032761480918894748,0.010696318275822564,0
2000-06-28,7.282637423693206,7.277082065989405,0.0055553577038010005,0.014343310085117368,0.002939316191940655,0.010690783705994996,0
2000-06-29,7.274056749131117,7.27696342611261,0.0029066769814933835,0.013254106932391273,-0.008580674562089108,0.009962800979752934,0
2000-06-30,7.282486210936401,7.2771800059096226,0.005306205026778699,0.012497163893761504,0.008429461805284255,0.009083879120144515,0
2000-07-03,7.292704732212863,7.277788818705828,0.014915913507035583,0.012727520999787608,0.010218521276462056,0.009294389257962297,0
2000-07-05,7.276715436039565,7.277746725267935,0.001031289228370369,0.011613594164414537,-0.015989296173298584,0.009865082504536904,0
2000-07-06,7.283908317916764,7.2779883563522025,0.00591996156456176,0.011071343440619035,0.007192881877199575,0.009770419510634468,0
2000-07-07,7.299053863680981,7.278814454678821,0.02023940900215937,0.011944492541718114,0.01514554576421645,0.010253772146005941,0
2000-07-10,7.296833516130298,7.279521084539664,0.017312431590633892,0.012455724832091045,-0.0022203475506827886,0.010236378083763799,0
2000-07-11,7.300391787948667,7.28033954349688,0.02005224445178655,0.013179202891109664,0.0035582718183686524,0.010069061853297848,0
2000-07-12,7.308489242150212,7.2814434532479915,0.027045788902220202,0.014499830130263049,0.008097454201545062,0.00959487433083821,0
2000-07-13,7.310443178093177,7.282580697359568,0.027862480733609196,0.01577246352105792,0.0019539359429652237,0.009598367884983784,0
2000-07-14,7.3198516717533675,7.2840423041985405,0.035809367554827,0.017680740095702592,0.009408493660190587,0.00973544945903134,0
2000-07-17,7.320189374015213,7.285459836348214,0.03472953766699849,0.01930443510249268,0.00033770226184515195,0.009405657610965656,0
2000-07-18,7.309038314559042,7.2863844825525605,0.022653832006481522,0.01962342528382495,-0.011151059456170564,0.009286506525425784,0
2000-07-19,7.301120788579801,7.28696237690657,0.01415841167323073,0.01910294779710169,-0.007917525979241447,0.009335005715955753,0
2000-07-20,7.310262648149159,7.287876113033731,0.02238653511542843,0.019415670398847094,0.009141859569358424,0.009540392197176803,0
2000-07-21,7.2999256973114495,7.288348645750505,0.011577051560944795,0.018669135271427828,-0.01033695083770958,0.008843522977861338,0
2000-07-24,7.289125789012977,7.2883791219568765,0.0007466670561004918,0.01696223353663475,-0.010799908298472438,0.00904322399067829,0
2000-07-25,7.2960538622989635,7.28868009216637,0.007373770132593549,0.016049046545773684,0.006928073285986436,0.008927812775067026,0
2000-07-26,7.280986440013194,7.2883783803172255,0.00739194030403123,0.015224560237036307,-0.015067422285769183,0.009567422414659138,0
2000-07-27,7.279056728734691,7.288012825353205,0.008956096618513598,0.014627563701938906,-0.0019297112785032766,0.009552354321829902,1
2000-07-28,7.258334693122623,7.286848977030437,0.028514283907814075,0.015950108483450826,-0.02072203561206809,0.010457328553989974,0
2000-07-31,7.266009943742916,7.28603176003877,0.020021816295853867,0.016337890179870165,0.0076752506202932835,0.01042365255262359,0
2000-08-01,7.271078059915724,7.285445340426102,0.014367280510377611,0.016150213068489922,0.0050681161728078905,0.010197660887574173,0
2000-08-02,7.2714951731039275,7.284898275040918,0.01340310193699068,0.015888583436918565,0.0004171131882033663,0.009576267116245702,0
2000-08-03,7.281082836300675,7.284748649992282,0.0036658136916063455,0.01472451012784121,0.009587663196747975,0.009688685945241091,0
2000-08-04,7.288196589700105,7.284883863314158,0.003312726385947151,0.013637673580994157,0.007113753399429434,0.0091745217856157,0
2000-08-07,7.299337765407005,7.285450683004074,0.013887082402931128,0.013661426802131012,0.011141175706899986,0.009525703343223798,0
2000-08-08,7.301687504206254,7.286087421090434,0.015600083115820063,0.013846060736768064,0.002349738799249046,0.009506593425953547,0
2000-08-09,7.294968153991365,7.286435685125764,0.008532468865601217,0.013340004368085507,-0.006719350214888564,0.009424645486300738,0
2000-08-10,7.286362932920419,7.286432832098104,6.989917768507325e-05,0.012076184826142608,-0.008605221070946634,0.009564283760533629,0
2000-08-11,7.294268574506426,7.2867401161141165,0.007528458392309645,0.011643068022920422,0.007905641586007484,0.009482067663316088,0
2000-08-14,7.307577870387647,7.287557282948373,0.020020587439273818,0.012440927014954079,0.013309295881220429,0.0100264862196624,0
2000-08-15,7.302786175351023,7.288154494415144,0.014631680935878855,0.012649570245518342,-0.0047916950366238,0.009772922704652293,0
2000-08-16,7.299695993772754,7.288607102233089,0.011088891539664303,0.012500934178294149,-0.0030901815782691244,0.009633836505303589,0
2000-08-17,7.310596912982233,7.289469447752664,0.02112746522956943,0.013322508564129889,0.010900919209479554,0.009729925809736056,0
2000-08-18,7.307685075951963,7.29018378611342,0.01750128983854271,0.013720487733121588,-0.0029118370302700924,0.009451758678096854,0
2000-08-21,7.312873647295506,7.29107358459115,0.021800062704356193,0.01448997106371536,0.0051885713435426695,0.009126233766906352,0
2000-08-22,7.3119729459475655,7.291893167389441,0.020079778558124595,0.015022333682230526,-0.0009007013479402914,0.009034480597012727,0
2000-08-23,7.317192468388877,7.292885296840399,0.024307171548477946,0.01590660395520647,0.005219522441311852,0.008265840264700619,0
2000-08-24,7.3187451365802865,7.293899408202748,0.024845728377538734,0.016757949138285735,0.00155266819140909,0.008219458689804742,0
2000-08-25,7.3175111360947485,7.29482535831616,0.022685777778588267,0.017322504246885976,-0.0012340004855380116,0.00632212670301059,0
2000-08-28,7.3225698548345255,7.295913377787469,0.026656477047056093,0.018211454037378366,0.005058718739777035,0.006246005001685201,0
2000-08-29,7.31975894129193,7.296848497924899,0.02291044336703063,0.018658976830678582,-0.00281091354259555,0.006344969790063916,0
2000-08-30,7.314945542034627,7.297558185929202,0.017387356105424523,0.0185378700949401,-0.004813399257303175,0.006537357033419552,0
2000-08-31,7.324938167434449,7.298631910694113,0.0263062567403356,0.01927771644212062,0.009992625399822153,0.006562112962182968,0
